account_id,ticket_count_x,ticket_bucket_x,usage_avg_min,usage_bucket_x,error_sum,error_bucket_x,satisfaction_avg,satisfaction_bucket_x,churn_date_x,reason_code_x,feedback_text_x,last12_ticket_count,last12_usage_avg_min,last12_error_sum,last12_satisfaction_avg,last12_ticket_bucket,last12_usage_bucket,last12_error_bucket,last12_satisfaction_bucket,churn_flag_x,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial_x,churn_flag_y,Unnamed: 0,churn_event_id,churn_date_y,reason_code_y,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text_y,subscription_id,start_date,end_date,plan_tier_y,seats_y,mrr_amount,arr_amount,is_trial_y,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,usage_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count_x,is_beta_feature,usage_duration_min_x,ticket_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score_x,escalation_flag,ticket_month,ticket_count_y,ticket_bucket_y,satisfaction_score_y,satisfaction_bucket_y,usage_duration_min_y,usage_bucket_y,error_count_y,error_bucket_y,ticket_month_int,churn_month_int,months_before_churn,error_count,usage_duration_min,satisfaction_score,reference_date,reference_month_int,months_before_reference
A-4c56c9,5,High Risk,26.83333333333333,inconsistent,0,No Errors,3.0,Neutral,2024-04-05,budget,missing features,2.0,26.83333333333333,0.0,1.5,Stable,inconsistent,No Errors,Unhappy,1,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,False,True,52,C-7690f5,2024-04-05,budget,44.23,True,False,False,missing features,S-fc1114,2024-07-17,2024-10-23,Pro,18,882,10584,False,False,False,True,annual,True,U-342dd1,2024-10-06,feature_23,10,1610,0.0,False,26.83333333333333,T-27abc5,2024-01-06,2024-01-08 02:00:00,50.0,high,61,3.0,False,2024-01,5.0,High Risk,3.0,Neutral,26.83333333333333,inconsistent,0.0,No Errors,648,651.0,-3.0,,,,,,
A-4c56c9,5,High Risk,26.83333333333333,inconsistent,0,No Errors,3.0,Neutral,2024-04-05,budget,missing features,2.0,26.83333333333333,0.0,1.5,Stable,inconsistent,No Errors,Unhappy,1,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,False,True,159,,,,,,,,,S-fc1114,2024-07-17,2024-10-23,Pro,18,882,10584,False,False,False,True,annual,True,U-342dd1,2024-10-06,feature_23,10,1610,,False,,T-dfce9a,2024-09-08,2024-09-09 23:00:00,47.0,medium,126,,False,,,,,,,,,,656,,,0.0,26.83333333333333,5.0,2024-12-31,659.0,-3.0
A-4c56c9,5,High Risk,26.83333333333333,inconsistent,0,No Errors,3.0,Neutral,2024-04-05,budget,missing features,2.0,26.83333333333333,0.0,1.5,Stable,inconsistent,No Errors,Unhappy,1,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,False,True,160,,,,,,,,,S-fc1114,2024-07-17,2024-10-23,Pro,18,882,10584,False,False,False,True,annual,True,U-342dd1,2024-10-06,feature_23,10,1610,,False,,T-3171ab,2024-08-26,2024-08-26 09:00:00,9.0,low,10,,False,,,,,,,,,,655,,,0.0,26.83333333333333,4.0,2024-12-31,659.0,-4.0
A-4c56c9,5,High Risk,26.83333333333333,inconsistent,0,No Errors,3.0,Neutral,2024-04-05,budget,missing features,2.0,26.83333333333333,0.0,1.5,Stable,inconsistent,No Errors,Unhappy,1,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,False,True,161,,,,,,,,,S-fc1114,2024-07-17,2024-10-23,Pro,18,882,10584,False,False,False,True,annual,True,U-342dd1,2024-10-06,feature_23,10,1610,,False,,T-581c3c,2024-10-05,2024-10-06 05:00:00,29.0,high,8,,False,,,,,,,,,,657,,,0.0,26.83333333333333,3.0,2024-12-31,659.0,-2.0
A-4f18f0,5,High Risk,54.15,stable usage,0,No Errors,3.2,Satisfied,2024-12-01,features,missing features,5.0,54.15,0.0,4.0,High Risk,stable usage,No Errors,Satisfied,1,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,75,C-990050,2024-12-01,features,0.0,False,False,False,missing features,S-7f92bd,2024-06-04,2024-08-10,Basic,24,456,5472,False,False,True,True,monthly,True,U-0926ba,2024-06-14,feature_39,9,3249,0.0,True,54.15,T-7d4d61,2024-06-11,2024-06-13 23:00:00,71.0,urgent,75,5.0,False,2024-06,5.0,High Risk,3.2,Satisfied,54.15,stable usage,0.0,No Errors,653,659.0,-6.0,,,,,,
A-4f18f0,5,High Risk,54.15,stable usage,0,No Errors,3.2,Satisfied,2024-12-01,features,missing features,5.0,54.15,0.0,4.0,High Risk,stable usage,No Errors,Satisfied,1,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,76,C-990050,2024-12-01,features,0.0,False,False,False,missing features,S-7f92bd,2024-06-04,2024-08-10,Basic,24,456,5472,False,False,True,True,monthly,True,U-0926ba,2024-06-14,feature_39,9,3249,0.0,True,54.15,T-d532cc,2024-08-04,2024-08-05 10:00:00,34.0,low,34,4.0,False,2024-08,5.0,High Risk,3.2,Satisfied,54.15,stable usage,0.0,No Errors,655,659.0,-4.0,,,,,,
A-4f18f0,5,High Risk,54.15,stable usage,0,No Errors,3.2,Satisfied,2024-12-01,features,missing features,5.0,54.15,0.0,4.0,High Risk,stable usage,No Errors,Satisfied,1,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,269,,,,,,,,,S-7f92bd,2024-06-04,2024-08-10,Basic,24,456,5472,False,False,True,True,monthly,True,U-0926ba,2024-06-14,feature_39,9,3249,,True,,T-7d4d61,2024-06-11,2024-06-13 23:00:00,71.0,urgent,75,,False,,,,,,,,,,653,,,0.0,54.15,5.0,2024-12-31,659.0,-6.0
A-4f18f0,5,High Risk,54.15,stable usage,0,No Errors,3.2,Satisfied,2024-12-01,features,missing features,5.0,54.15,0.0,4.0,High Risk,stable usage,No Errors,Satisfied,1,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,270,,,,,,,,,S-7f92bd,2024-06-04,2024-08-10,Basic,24,456,5472,False,False,True,True,monthly,True,U-0926ba,2024-06-14,feature_39,9,3249,,True,,T-d532cc,2024-08-04,2024-08-05 10:00:00,34.0,low,34,,False,,,,,,,,,,655,,,0.0,54.15,4.0,2024-12-31,659.0,-4.0
A-4a4c2d,5,High Risk,91.6,dependency stress,5,Low Errors,3.4,Satisfied,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_473,DevTools,US,2023-05-02,event,Enterprise,54,False,False,405,,,,,,,,,S-e133a5,2023-07-03,2024-01-25,Basic,54,1026,12312,False,False,False,True,monthly,True,U-13be17,2024-12-28,feature_6,12,5496,,False,,T-95e4a6,2024-11-15,2024-11-16 20:00:00,44.0,high,128,,False,,,,,,,,,,658,,,1.0,91.6,5.0,2024-12-31,659.0,-1.0
A-484819,5,High Risk,82.13333333333334,dependency stress,0,No Errors,1.8,Unhappy,2023-12-29,support,none,2.0,82.13333333333334,0.0,5.0,Stable,dependency stress,No Errors,Very Satisfied,1,Company_109,HealthTech,US,2023-02-21,organic,Pro,18,False,False,354,,,,,,,,,S-5228d6,2024-05-30,2024-08-05,Enterprise,26,5174,62088,False,True,False,True,annual,False,U-03dd45,2024-03-14,feature_7,14,4928,,False,,T-6ba61d,2024-08-15,2024-08-17 18:00:00,66.0,high,165,,False,,,,,,,,,,655,,,0.0,82.13333333333334,0.0,2024-12-31,659.0,-4.0
A-9badbd,5,High Risk,22.316666666666663,disengaged,0,No Errors,2.0,Unhappy,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,253,,,,,,,,,S-f4caa8,2024-09-16,2024-10-12,Basic,23,437,5244,False,False,False,True,annual,True,U-02cacb,2023-04-20,feature_37,13,1339,,False,,T-ff778b,2024-10-12,2024-10-12 16:00:00,16.0,low,47,,False,,,,,,,,,,657,,,0.0,22.316666666666663,0.0,2024-12-31,659.0,-2.0
A-9badbd,5,High Risk,22.316666666666663,disengaged,0,No Errors,2.0,Unhappy,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,254,,,,,,,,,S-f4caa8,2024-09-16,2024-10-12,Basic,23,437,5244,False,False,False,True,annual,True,U-02cacb,2023-04-20,feature_37,13,1339,,False,,T-f5f28c,2024-09-07,2024-09-08 10:00:00,34.0,low,149,,False,,,,,,,,,,656,,,0.0,22.316666666666663,5.0,2024-12-31,659.0,-3.0
A-9f9299,5,High Risk,9.75,disengaged,0,No Errors,1.0,Extremely Unhappy,2024-03-24,features,missing features,4.0,9.75,0.0,0.0,Elevated,disengaged,No Errors,Extremely Unhappy,1,Company_133,FinTech,US,2023-09-02,organic,Enterprise,28,True,False,21,C-a54597,2024-03-24,features,0.0,False,False,False,missing features,S-93fab3,2024-11-10,2024-12-31,Pro,28,1372,16464,False,False,False,True,annual,True,U-015511,2023-03-16,feature_40,13,585,0.0,False,9.75,T-08e86b,2023-10-05,2023-10-05 03:00:00,3.0,urgent,160,0.0,False,2023-10,5.0,High Risk,1.0,Extremely Unhappy,9.75,disengaged,0.0,No Errors,645,650.0,-5.0,,,,,,
A-9f9299,5,High Risk,9.75,disengaged,0,No Errors,1.0,Extremely Unhappy,2024-03-24,features,missing features,4.0,9.75,0.0,0.0,Elevated,disengaged,No Errors,Extremely Unhappy,1,Company_133,FinTech,US,2023-09-02,organic,Enterprise,28,True,False,147,,,,,,,,,S-93fab3,2024-11-10,2024-12-31,Pro,28,1372,16464,False,False,False,True,annual,True,U-015511,2023-03-16,feature_40,13,585,,False,,T-d2e273,2024-10-05,2024-10-05 05:00:00,5.0,high,94,,False,,,,,,,,,,657,,,0.0,9.75,0.0,2024-12-31,659.0,-2.0
A-9f9299,5,High Risk,9.75,disengaged,0,No Errors,1.0,Extremely Unhappy,2024-03-24,features,missing features,4.0,9.75,0.0,0.0,Elevated,disengaged,No Errors,Extremely Unhappy,1,Company_133,FinTech,US,2023-09-02,organic,Enterprise,28,True,False,148,,,,,,,,,S-93fab3,2024-11-10,2024-12-31,Pro,28,1372,16464,False,False,False,True,annual,True,U-015511,2023-03-16,feature_40,13,585,,False,,T-27e2a5,2024-09-11,2024-09-13 19:00:00,67.0,low,42,,False,,,,,,,,,,656,,,0.0,9.75,0.0,2024-12-31,659.0,-3.0
A-53f4e3,5,High Risk,4.4,disengaged,0,No Errors,2.4,Neutral,2024-12-06,competitor,too expensive,3.0,4.4,0.0,3.0,Elevated,disengaged,No Errors,Neutral,1,Company_194,Cybersecurity,UK,2024-06-14,event,Enterprise,13,False,False,39,C-48c0c8,2024-12-06,competitor,0.0,False,True,True,too expensive,S-7f8cd8,2024-09-18,2024-11-17,Enterprise,20,3980,47760,False,False,False,True,monthly,True,U-8142f6,2024-04-27,feature_1,11,264,0.0,False,4.4,T-ca5ab4,2024-09-24,2024-09-25 15:00:00,39.0,urgent,98,5.0,False,2024-09,5.0,High Risk,2.4,Neutral,4.4,disengaged,0.0,No Errors,656,659.0,-3.0,,,,,,
A-53f4e3,5,High Risk,4.4,disengaged,0,No Errors,2.4,Neutral,2024-12-06,competitor,too expensive,3.0,4.4,0.0,3.0,Elevated,disengaged,No Errors,Neutral,1,Company_194,Cybersecurity,UK,2024-06-14,event,Enterprise,13,False,False,113,,,,,,,,,S-7f8cd8,2024-09-18,2024-11-17,Enterprise,20,3980,47760,False,False,False,True,monthly,True,U-8142f6,2024-04-27,feature_1,11,264,,False,,T-ca5ab4,2024-09-24,2024-09-25 15:00:00,39.0,urgent,98,,False,,,,,,,,,,656,,,0.0,4.4,5.0,2024-12-31,659.0,-3.0
A-a09355,5,High Risk,58.93333333333332,stable usage,0,No Errors,2.4,Neutral,2024-09-13,support,none,8.0,58.93333333333333,0.0,2.25,Critical,stable usage,No Errors,Neutral,1,Company_459,FinTech,US,2024-08-10,organic,Basic,14,False,False,80,C-ad8b54,2024-09-13,support,0.0,True,False,False,none,S-975ee4,2024-11-18,2024-11-24,Pro,14,686,8232,False,False,False,True,annual,False,U-fa42fe,2024-11-09,feature_19,13,3536,0.0,False,58.93333333333333,T-4fa65e,2024-06-03,2024-06-03 18:00:00,18.0,urgent,55,0.0,False,2024-06,5.0,High Risk,2.4,Neutral,58.93333333333332,stable usage,0.0,No Errors,653,656.0,-3.0,,,,,,
A-a09355,5,High Risk,58.93333333333332,stable usage,0,No Errors,2.4,Neutral,2024-09-13,support,none,8.0,58.93333333333333,0.0,2.25,Critical,stable usage,No Errors,Neutral,1,Company_459,FinTech,US,2024-08-10,organic,Basic,14,False,False,379,,,,,,,,,S-975ee4,2024-11-18,2024-11-24,Pro,14,686,8232,False,False,False,True,annual,False,U-fa42fe,2024-11-09,feature_19,13,3536,,False,,T-4fa65e,2024-06-03,2024-06-03 18:00:00,18.0,urgent,55,,False,,,,,,,,,,653,,,0.0,58.93333333333333,0.0,2024-12-31,659.0,-6.0
A-96e141,5,High Risk,18.266666666666666,disengaged,0,No Errors,2.6,Neutral,2024-07-22,budget,too expensive,8.0,18.266666666666666,0.0,3.25,Critical,disengaged,No Errors,Satisfied,1,Company_134,DevTools,UK,2023-08-12,partner,Basic,14,False,False,4,C-102614,2024-07-22,budget,43.53,False,False,False,too expensive,S-a7ea10,2024-08-05,2024-08-17,Basic,15,285,3420,False,False,False,True,annual,True,U-51cae8,2023-12-20,feature_31,8,1096,0.0,False,18.266666666666666,T-f39a06,2024-03-07,2024-03-09 22:00:00,70.0,medium,58,0.0,False,2024-03,5.0,High Risk,2.6,Neutral,18.266666666666666,disengaged,0.0,No Errors,650,654.0,-4.0,,,,,,
A-96e141,5,High Risk,18.266666666666666,disengaged,0,No Errors,2.6,Neutral,2024-07-22,budget,too expensive,8.0,18.266666666666666,0.0,3.25,Critical,disengaged,No Errors,Satisfied,1,Company_134,DevTools,UK,2023-08-12,partner,Basic,14,False,False,5,C-102614,2024-07-22,budget,43.53,False,False,False,too expensive,S-a7ea10,2024-08-05,2024-08-17,Basic,15,285,3420,False,False,False,True,annual,True,U-51cae8,2023-12-20,feature_31,8,1096,0.0,False,18.266666666666666,T-702e0f,2024-01-26,2024-01-27 22:00:00,46.0,high,17,4.0,False,2024-01,5.0,High Risk,2.6,Neutral,18.266666666666666,disengaged,0.0,No Errors,648,654.0,-6.0,,,,,,
A-96e141,5,High Risk,18.266666666666666,disengaged,0,No Errors,2.6,Neutral,2024-07-22,budget,too expensive,8.0,18.266666666666666,0.0,3.25,Critical,disengaged,No Errors,Satisfied,1,Company_134,DevTools,UK,2023-08-12,partner,Basic,14,False,False,6,C-102614,2024-07-22,budget,43.53,False,False,False,too expensive,S-a7ea10,2024-08-05,2024-08-17,Basic,15,285,3420,False,False,False,True,annual,True,U-51cae8,2023-12-20,feature_31,8,1096,0.0,False,18.266666666666666,T-0111f8,2024-04-15,2024-04-15 23:00:00,23.0,high,95,5.0,False,2024-04,5.0,High Risk,2.6,Neutral,18.266666666666666,disengaged,0.0,No Errors,651,654.0,-3.0,,,,,,
A-526d93,5,High Risk,38.7,inconsistent,0,No Errors,1.4,Unhappy,2024-07-10,features,none,9.0,38.7,0.0,2.333333333333333,Severe Critical,inconsistent,No Errors,Neutral,1,Company_66,HealthTech,FR,2024-04-14,organic,Basic,43,False,False,0,C-2e2966,2024-07-10,features,34.4,True,False,False,none,S-c2a14b,2024-11-08,2024-11-10,Enterprise,43,8557,102684,False,False,False,True,annual,False,U-bf7da4,2023-01-07,feature_21,9,2322,0.0,False,38.7,T-f660fd,2024-02-21,2024-02-23 15:00:00,63.0,urgent,161,0.0,False,2024-02,5.0,High Risk,1.4,Unhappy,38.7,inconsistent,0.0,No Errors,649,654.0,-5.0,,,,,,
A-526d93,5,High Risk,38.7,inconsistent,0,No Errors,1.4,Unhappy,2024-07-10,features,none,9.0,38.7,0.0,2.333333333333333,Severe Critical,inconsistent,No Errors,Neutral,1,Company_66,HealthTech,FR,2024-04-14,organic,Basic,43,False,False,1,C-2e2966,2024-07-10,features,34.4,True,False,False,none,S-c2a14b,2024-11-08,2024-11-10,Enterprise,43,8557,102684,False,False,False,True,annual,False,U-bf7da4,2023-01-07,feature_21,9,2322,0.0,False,38.7,T-2422ea,2024-04-14,2024-04-16 15:00:00,63.0,high,49,4.0,False,2024-04,5.0,High Risk,1.4,Unhappy,38.7,inconsistent,0.0,No Errors,651,654.0,-3.0,,,,,,
A-526d93,5,High Risk,38.7,inconsistent,0,No Errors,1.4,Unhappy,2024-07-10,features,none,9.0,38.7,0.0,2.333333333333333,Severe Critical,inconsistent,No Errors,Neutral,1,Company_66,HealthTech,FR,2024-04-14,organic,Basic,43,False,False,390,,,,,,,,,S-c2a14b,2024-11-08,2024-11-10,Enterprise,43,8557,102684,False,False,False,True,annual,False,U-bf7da4,2023-01-07,feature_21,9,2322,,False,,T-e3d7af,2024-11-13,2024-11-15 06:00:00,54.0,low,157,,False,,,,,,,,,,658,,,0.0,38.7,0.0,2024-12-31,659.0,-1.0
A-bcf664,5,High Risk,75.25,engaged,0,No Errors,2.4,Neutral,2024-08-08,competitor,none,8.0,75.25,0.0,2.625,Critical,engaged,No Errors,Neutral,1,Company_248,DevTools,US,2023-05-19,other,Pro,5,False,False,2,C-bb3556,2024-08-08,competitor,0.0,False,False,False,none,S-4ed473,2023-11-20,2023-12-06,Enterprise,12,2388,28656,False,False,False,True,annual,True,U-b3f9c0,2024-11-08,feature_1,15,4515,0.0,False,75.25,T-fa3300,2024-07-03,2024-07-06 00:00:00,72.0,low,80,0.0,False,2024-07,5.0,High Risk,2.4,Neutral,75.25,engaged,0.0,No Errors,654,655.0,-1.0,,,,,,
A-bcf664,5,High Risk,75.25,engaged,0,No Errors,2.4,Neutral,2024-08-08,competitor,none,8.0,75.25,0.0,2.625,Critical,engaged,No Errors,Neutral,1,Company_248,DevTools,US,2023-05-19,other,Pro,5,False,False,224,,,,,,,,,S-4ed473,2023-11-20,2023-12-06,Enterprise,12,2388,28656,False,False,False,True,annual,True,U-b3f9c0,2024-11-08,feature_1,15,4515,,False,,T-74be0c,2024-11-16,2024-11-16 02:00:00,2.0,high,4,,False,,,,,,,,,,658,,,0.0,75.25,4.0,2024-12-31,659.0,-1.0
A-bcf664,5,High Risk,75.25,engaged,0,No Errors,2.4,Neutral,2024-08-08,competitor,none,8.0,75.25,0.0,2.625,Critical,engaged,No Errors,Neutral,1,Company_248,DevTools,US,2023-05-19,other,Pro,5,False,False,225,,,,,,,,,S-4ed473,2023-11-20,2023-12-06,Enterprise,12,2388,28656,False,False,False,True,annual,True,U-b3f9c0,2024-11-08,feature_1,15,4515,,False,,T-fa3300,2024-07-03,2024-07-06 00:00:00,72.0,low,80,,False,,,,,,,,,,654,,,0.0,75.25,0.0,2024-12-31,659.0,-5.0
A-854864,5,High Risk,119.93333333333337,dependency stress,0,No Errors,4.8,Very Satisfied,2024-12-24,support,switched to competitor,2.0,119.93333333333334,0.0,5.0,Stable,dependency stress,No Errors,Very Satisfied,1,Company_38,FinTech,IN,2024-12-07,event,Enterprise,20,False,False,89,C-26865a,2024-12-24,support,8.47,True,False,False,switched to competitor,S-bbafad,2024-12-27,2024-12-30,Basic,20,380,4560,False,False,False,True,annual,True,U-aed926,2024-03-25,feature_5,14,7196,0.0,False,119.93333333333334,T-04457d,2024-07-18,2024-07-20 00:00:00,48.0,medium,140,5.0,False,2024-07,5.0,High Risk,4.8,Very Satisfied,119.93333333333337,dependency stress,0.0,No Errors,654,659.0,-5.0,,,,,,
A-854864,5,High Risk,119.93333333333337,dependency stress,0,No Errors,4.8,Very Satisfied,2024-12-24,support,switched to competitor,2.0,119.93333333333334,0.0,5.0,Stable,dependency stress,No Errors,Very Satisfied,1,Company_38,FinTech,IN,2024-12-07,event,Enterprise,20,False,False,135,,,,,,,,,S-bbafad,2024-12-27,2024-12-30,Basic,20,380,4560,False,False,False,True,annual,True,U-aed926,2024-03-25,feature_5,14,7196,,False,,T-04457d,2024-07-18,2024-07-20 00:00:00,48.0,medium,140,,False,,,,,,,,,,654,,,0.0,119.93333333333334,5.0,2024-12-31,659.0,-5.0
A-86fc1d,5,High Risk,31.866666666666667,inconsistent,10,Medium Errors,1.6,Unhappy,2024-08-12,support,none,3.0,31.866666666666664,6.0,1.0,Elevated,inconsistent,Medium Errors,Extremely Unhappy,1,Company_328,DevTools,UK,2024-07-26,partner,Basic,26,False,False,102,C-67d3e1,2024-08-12,support,0.0,True,False,False,none,S-ac4799,2024-10-14,2024-10-20,Enterprise,26,0,0,True,True,False,True,monthly,True,U-8e1059,2023-05-04,feature_29,8,1912,2.0,False,31.866666666666667,T-4f391f,2024-04-15,2024-04-15 09:00:00,9.0,high,59,0.0,False,2024-04,5.0,High Risk,1.6,Unhappy,31.866666666666667,inconsistent,10.0,Medium Errors,651,655.0,-4.0,,,,,,
A-86fc1d,5,High Risk,31.866666666666667,inconsistent,10,Medium Errors,1.6,Unhappy,2024-08-12,support,none,3.0,31.866666666666664,6.0,1.0,Elevated,inconsistent,Medium Errors,Extremely Unhappy,1,Company_328,DevTools,UK,2024-07-26,partner,Basic,26,False,False,103,C-67d3e1,2024-08-12,support,0.0,True,False,False,none,S-ac4799,2024-10-14,2024-10-20,Enterprise,26,0,0,True,True,False,True,monthly,True,U-8e1059,2023-05-04,feature_29,8,1912,2.0,False,31.866666666666667,T-9d7afa,2024-03-16,2024-03-16 19:00:00,19.0,urgent,30,0.0,False,2024-03,5.0,High Risk,1.6,Unhappy,31.866666666666667,inconsistent,10.0,Medium Errors,650,655.0,-5.0,,,,,,
A-86fc1d,5,High Risk,31.866666666666667,inconsistent,10,Medium Errors,1.6,Unhappy,2024-08-12,support,none,3.0,31.866666666666664,6.0,1.0,Elevated,inconsistent,Medium Errors,Extremely Unhappy,1,Company_328,DevTools,UK,2024-07-26,partner,Basic,26,False,False,362,,,,,,,,,S-ac4799,2024-10-14,2024-10-20,Enterprise,26,0,0,True,True,False,True,monthly,True,U-8e1059,2023-05-04,feature_29,8,1912,,False,,T-e12097,2024-08-03,2024-08-04 02:00:00,26.0,urgent,29,,False,,,,,,,,,,655,,,2.0,31.866666666666667,5.0,2024-12-31,659.0,-4.0
A-89ee83,5,High Risk,13.01666666666667,disengaged,5,Low Errors,2.4,Neutral,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_312,Cybersecurity,US,2024-10-04,organic,Pro,1,False,True,141,,,,,,,,,S-f5f5b3,2024-12-26,2024-12-29,Basic,10,190,2280,False,False,False,True,annual,True,U-6930b1,2024-01-25,feature_28,11,781,,False,,T-2b1a0a,2024-10-05,2024-10-05 13:00:00,13.0,medium,35,,True,,,,,,,,,,657,,,1.0,13.016666666666667,4.0,2024-12-31,659.0,-2.0
A-5b4ebb,5,High Risk,10.1,disengaged,0,No Errors,3.8,Satisfied,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_69,Cybersecurity,UK,2024-07-10,other,Basic,21,True,True,133,,,,,,,,,S-396a84,2024-10-23,2024-11-27,Basic,21,399,4788,False,False,False,True,monthly,False,U-c8168c,2023-10-15,feature_26,6,606,,False,,T-a8de52,2024-11-07,2024-11-07 17:00:00,17.0,medium,128,,False,,,,,,,,,,658,,,0.0,10.1,5.0,2024-12-31,659.0,-1.0
A-7f4db3,5,High Risk,58.0,stable usage,0,No Errors,2.6,Neutral,2023-03-21,support,missing features,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_441,FinTech,US,2023-03-05,other,Pro,4,False,False,262,,,,,,,,,S-4d47e3,2023-03-28,2024-06-17,Pro,4,196,2352,False,False,False,True,monthly,True,U-aab572,2024-04-21,feature_32,10,3480,,False,,T-e58f06,2024-06-08,2024-06-09 05:00:00,29.0,high,155,,True,,,,,,,,,,653,,,0.0,58.0,3.0,2024-12-31,659.0,-6.0
A-7f4db3,5,High Risk,58.0,stable usage,0,No Errors,2.6,Neutral,2023-03-21,support,missing features,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_441,FinTech,US,2023-03-05,other,Pro,4,False,False,263,,,,,,,,,S-4d47e3,2023-03-28,2024-06-17,Pro,4,196,2352,False,False,False,True,monthly,True,U-aab572,2024-04-21,feature_32,10,3480,,False,,T-10fc64,2024-08-09,2024-08-09 12:00:00,12.0,medium,75,,False,,,,,,,,,,655,,,0.0,58.0,0.0,2024-12-31,659.0,-4.0
A-86cdb4,5,High Risk,133.23333333333332,dependency stress,0,No Errors,2.6,Neutral,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_250,DevTools,DE,2024-09-22,partner,Basic,2,False,False,134,,,,,,,,,S-33e40e,2024-10-10,2024-12-29,Enterprise,2,398,4776,False,False,False,True,annual,True,U-f4490f,2024-10-19,feature_28,14,7994,,False,,T-c512cd,2024-11-07,2024-11-07 05:00:00,5.0,high,81,,False,,,,,,,,,,658,,,0.0,133.23333333333332,3.0,2024-12-31,659.0,-1.0
A-625d0b,5,High Risk,67.43333333333334,engaged,0,No Errors,0.6,Extremely Unhappy,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_290,EdTech,AU,2024-09-02,ads,Basic,9,False,False,158,,,,,,,,,S-c4c9ce,2024-11-16,2024-11-22,Enterprise,10,1990,23880,False,False,False,True,monthly,True,U-8181be,2024-11-08,feature_20,14,4046,,False,,T-34db33,2024-11-19,2024-11-21 05:00:00,53.0,medium,21,,False,,,,,,,,,,658,,,0.0,67.43333333333334,0.0,2024-12-31,659.0,-1.0
A-8e47ca,5,High Risk,129.26666666666668,dependency stress,0,No Errors,1.6,Unhappy,2024-06-01,competitor,missing features,5.0,129.26666666666668,0.0,2.0,High Risk,dependency stress,No Errors,Unhappy,1,Company_191,HealthTech,US,2024-02-15,organic,Pro,19,False,False,18,C-859615,2024-06-01,competitor,0.0,False,False,False,missing features,S-93dc0e,2024-11-03,2024-12-09,Enterprise,25,4975,59700,False,False,False,True,monthly,True,U-e84434,2024-11-12,feature_13,14,7756,0.0,False,129.26666666666668,T-2651ec,2024-02-18,2024-02-18 10:00:00,10.0,high,21,0.0,False,2024-02,5.0,High Risk,1.6,Unhappy,129.26666666666668,dependency stress,0.0,No Errors,649,653.0,-4.0,,,,,,
A-eb2fdc,5,High Risk,8.25,disengaged,5,Low Errors,3.6,Satisfied,2024-05-26,competitor,missing features,4.0,8.25,4.0,3.5,Elevated,disengaged,Low Errors,Satisfied,1,Company_216,DevTools,AU,2023-11-21,organic,Enterprise,31,False,True,93,C-cfb464,2024-05-26,competitor,0.0,False,False,False,missing features,S-9686c6,2024-05-31,2024-09-25,Pro,33,1617,19404,False,False,False,True,annual,False,U-8a69a4,2024-09-28,feature_15,9,495,1.0,False,8.25,T-7d1efb,2023-12-18,2023-12-19 22:00:00,46.0,medium,16,0.0,False,2023-12,5.0,High Risk,3.6,Satisfied,8.25,disengaged,5.0,Low Errors,647,652.0,-5.0,,,,,,
